obj_id,ra,dec,filter,mjd,snr,instrument_id,instrument_name,ra_unc,dec_unc,origin,id,groups,altdata,mag,magerr,magsys,limiting_mag
ZTF20aaynrrh,,,ztfr,59298.37850689981,,1,ZTF,,,,85710014,"[1, 20]",,,,ab,19.344200134277344
ZTF20aaynrrh,,,ztfg,59303.358900499996,,1,ZTF,,,,85710015,"[1, 20]",,,,ab,19.07819938659668
ZTF20aaynrrh,,,ztfg,59305.277129599825,,1,ZTF,,,,85710016,"[1, 20]",,,,ab,18.598499298095703
ZTF20aaynrrh,185.4601916,4.4816867,ztfg,59295.27377310023,4.409045219104256,1,ZTF,,,,87130149,"[1, 3, 43, 61, 20, 214, 215, 235]",,19.942399978637695,0.24625200033187866,ab,19.805836350215433
ZTF20aaynrrh,185.4603672,4.4817136,ztfr,59306.26846060017,4.629412851493087,1,ZTF,,,,87130166,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.463899612426758,0.2345300018787384,ab,20.38028938392292
ZTF20aaynrrh,185.4604524,4.4817772,ztfr,59295.2373147998,3.95107706258436,1,ZTF,,,,87185448,"[1, 20]",,19.97920036315918,0.2747949957847595,ab,19.829200744628906
ZTF20aaynrrh,,,ztfg,59295.31434029993,,1,ZTF,,,,87185449,"[1, 20]",,,,ab,19.74880027770996
ZTF20aaynrrh,185.4604399,4.481779,ztfr,59295.37778940005,4.041813475768734,1,ZTF,,,,87185450,"[1, 20]",,19.944799423217773,0.26862600445747375,ab,20.01580047607422
ZTF20aaynrrh,,,ztfg,59296.27311340021,,1,ZTF,,,,87185451,"[1, 20]",,,,ab,19.5492000579834
ZTF20aaynrrh,,,ztfr,59296.349976900034,,1,ZTF,,,,87185452,"[1, 20]",,,,ab,19.65239906311035
ZTF20aaynrrh,,,ztfg,59297.18059029989,,1,ZTF,,,,87185453,"[1, 20]",,,,ab,18.658899307250977
ZTF20aaynrrh,,,ztfg,59298.26158560021,,1,ZTF,,,,87185454,"[1, 20]",,,,ab,19.36549949645996
ZTF20aaynrrh,,,ztfr,59298.276736100204,,1,ZTF,,,,87185455,"[1, 20]",,,,ab,18.527099609375
ZTF20aaynrrh,,,ztfg,59298.33278940013,,1,ZTF,,,,87185456,"[1, 20]",,,,ab,19.198999404907227
ZTF20aaynrrh,,,ztfr,59298.379467600025,,1,ZTF,,,,87185457,"[1, 20]",,,,ab,19.02429962158203
ZTF20aaynrrh,,,ztfg,59303.286215300206,,1,ZTF,,,,87185458,"[1, 20]",,,,ab,19.089099884033203
ZTF20aaynrrh,,,ztfg,59304.25652780011,,1,ZTF,,,,87185459,"[1, 20]",,,,ab,19.263399124145508
ZTF20aaynrrh,,,ztfr,59304.3110301001,,1,ZTF,,,,87185460,"[1, 20]",,,,ab,19.218000411987305
ZTF20aaynrrh,,,ztfr,59304.31862269994,,1,ZTF,,,,87185461,"[1, 20]",,,,ab,19.347900390625
ZTF20aaynrrh,185.4604296,4.4817011,ztfg,59305.27619209979,3.3424135621963025,1,ZTF,,,,87185462,"[1, 20]",,20.202600479125977,0.32483598589897156,ab,19.678499221801758
ZTF20aaynrrh,,,ztfr,59305.340104199946,,1,ZTF,,,,87185463,"[1, 20]",,,,ab,17.993799209594727
ZTF20aaynrrh,,,ztfg,59305.43484950019,,1,ZTF,,,,87185464,"[1, 20]",,,,ab,19.403499603271484
ZTF20aaynrrh,185.4603716,4.4817332,ztfg,59306.35436340002,3.7821567339258952,1,ZTF,,,,87185465,"[1, 20]",,20.518299102783203,0.2870680093765259,ab,20.101499557495117
ZTF20aaynrrh,,,ztfr,59306.45659720013,,1,ZTF,,,,87185466,"[1, 20]",,,,ab,19.836999893188477
ZTF20aaynrrh,,,ztfr,59307.231898100115,,1,ZTF,,,,87185467,"[1, 20]",,,,ab,20.402000427246094
ZTF20aaynrrh,,,ztfg,59307.29723379994,,1,ZTF,,,,87185468,"[1, 20]",,,,ab,20.650400161743164
ZTF20aaynrrh,185.4603797,4.4816363,ztfr,59307.37300929986,6.027394270086361,1,ZTF,,,,87185469,"[1, 20]",,20.330224990844727,0.18013359606266022,ab,20.329076766967773
ZTF20aaynrrh,185.460372,4.4817184,ztfg,59309.309155100025,3.7337594419432025,1,ZTF,,,,102376904,"[1, 3, 41, 43, 61, 87, 20, 214, 215, 223, 235]",,20.498899459838867,0.2907890081405639,ab,20.181840283646054
ZTF20aaynrrh,185.460436,4.4817116,ztfr,59309.277326399926,4.506307579598541,1,ZTF,,,,102377335,"[1, 20]",,20.31049919128418,0.24093699455261233,ab,20.459999084472656
ZTF20aaynrrh,,,ztfg,59311.23350689979,,1,ZTF,,,,102377336,"[1, 20]",,,,ab,20.33370018005371
ZTF20aaynrrh,185.4603832,4.4816536,ztfr,59311.312268500216,5.73622462619308,1,ZTF,,,,102377337,"[1, 20]",,20.54726791381836,0.18927714228630066,ab,20.552555084228516
ZTF20aaynrrh,185.4603178,4.481756,ztfg,59308.27120369999,4.965839959845934,1,ZTF,,,,102630800,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.57819938659668,0.21864099800586698,ab,20.57075617302783
ZTF20aaynrrh,185.4604022,4.4817248,ztfr,59308.27372690011,4.902961155774148,1,ZTF,,,,102630801,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.47719955444336,0.2214449942111969,ab,20.455920674893463
ZTF20aaynrrh,185.4603713,4.4816813,ztfr,59308.442546300124,4.172393916291681,1,ZTF,,,,102630803,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.023500442504883,0.260219007730484,ab,19.827038690396655
ZTF20aaynrrh,185.4603344,4.4817461,ztfg,59309.31009260006,3.319746050727456,1,ZTF,,,,102630807,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.590499877929688,0.3270539939403534,ab,20.145837024402443
ZTF20aaynrrh,185.4605877,4.4816934,ztfg,59308.35939810006,3.364985856325966,1,ZTF,,,,102635001,"[1, 20]",,20.641199111938477,0.3226569890975952,ab,20.523500442504883
ZTF20aaynrrh,185.4604813,4.4817578,ztfg,59309.20800929982,3.236520766718341,1,ZTF,,,,102635002,"[1, 20]",,20.642799377441406,0.3354640007019043,ab,20.39240074157715
ZTF20aaynrrh,185.4603562,4.4817256,ztfr,59309.23538189987,4.61185275400798,1,ZTF,,,,102635003,"[1, 20]",,20.60890007019043,0.23542299866676328,ab,20.411300659179688
ZTF20aaynrrh,,,ztfr,59309.27638889989,,1,ZTF,,,,102635004,"[1, 20]",,,,ab,20.54990005493164
ZTF20aaynrrh,,,ztfr,59311.18611110002,,1,ZTF,,,,102635005,"[1, 20]",,,,ab,18.66550064086914
ZTF20aaynrrh,185.4603738,4.4817081,ztfg,59311.23444439983,2.9241717530211697,1,ZTF,,,,102635006,"[1, 20]",,20.590999603271484,0.3712970018386841,ab,20.246200561523438
ZTF20aaynrrh,185.4603679,4.4816808,ztfg,59311.27310189977,4.6644764981832445,1,ZTF,,,,102635007,"[1, 20]",,20.25790023803711,0.2327670007944107,ab,20.473600387573242
ZTF20aaynrrh,,,ztfr,59311.310347199906,,1,ZTF,,,,102635008,"[1, 20]",,,,ab,20.47610092163086
ZTF20aaynrrh,185.460415,4.4817167,ztfr,59312.30444440013,5.837779082004532,1,ZTF,,,,102635009,"[1, 20]",,20.554094314575195,0.18598446249961853,ab,20.532224655151367
ZTF20aaynrrh,185.4603303,4.4816456,ztfg,59312.33122690022,4.250904310066387,1,ZTF,,,,103362804,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.673999786376953,0.2554129958152771,ab,20.49777809777718
ZTF20aaynrrh,185.4603609,4.4817285,ztfr,59316.31135419989,3.6630034534898357,1,ZTF,,,,103710876,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.692699432373047,0.29640600085258484,ab,20.354867741829956
ZTF20aaynrrh,,,ztfg,59313.25564809982,,1,ZTF,,,,103975143,"[1, 20]",,,,ab,20.539199829101562
ZTF20aaynrrh,,,ztfr,59313.29841439985,,1,ZTF,,,,103975144,"[1, 20]",,,,ab,19.928199768066406
ZTF20aaynrrh,185.4603937,4.4816639,ztfr,59315.233645800035,5.185524341122058,1,ZTF,,,,103975145,"[1, 20]",,20.449295043945312,0.20937828719615942,ab,20.565311431884766
ZTF20aaynrrh,,,ztfg,59315.27634260012,,1,ZTF,,,,104007076,"[1, 20]",,,,ab,18.718900680541992
ZTF20aaynrrh,,,ztfg,59315.29570600018,,1,ZTF,,,,104007077,"[1, 20]",,,,ab,18.634199142456055
ZTF20aaynrrh,185.4605075,4.4817616,ztfg,59316.31615740014,5.248151185960383,1,ZTF,,,,104007078,"[1, 20]",,20.614749908447266,0.20687974989414215,ab,20.881330490112305
ZTF20aaynrrh,185.4604505,4.4817014,ztfr,59317.20828700019,4.913789669502066,1,ZTF,,,,104175547,"[1, 20]",,20.426300048828125,0.22095699608325958,ab,20.71380043029785
ZTF20aaynrrh,,,ztfg,59317.25240739994,,1,ZTF,,,,104175548,"[1, 20]",,,,ab,20.946500778198242
ZTF20aaynrrh,,,ztfg,59317.27375000017,,1,ZTF,,,,104175549,"[1, 20]",,,,ab,20.776899337768555
ZTF20aaynrrh,185.4603032,4.4815723,ztfr,59317.33083330002,4.596876144407412,1,ZTF,,,,104175550,"[1, 20]",,20.478700637817383,0.23619000613689425,ab,20.542299270629883
ZTF20aaynrrh,185.4603422,4.4816146,ztfr,59317.33178240014,5.628510710639329,1,ZTF,,,,104175551,"[1, 20]",,20.388635635375977,0.19289937615394592,ab,20.581199645996094
ZTF20aaynrrh,185.4604849,4.4816067,ztfr,59319.22879630001,5.511043738971446,1,ZTF,,,,104448792,"[1, 20]",,20.217300415039062,0.19701099395751953,ab,20.335800170898438
ZTF20aaynrrh,185.4603718,4.4817601,ztfg,59319.25541670015,3.3123728208350887,1,ZTF,,,,104448793,"[1, 20]",,20.675399780273438,0.32778200507163996,ab,20.446199417114258
ZTF20aaynrrh,,,ztfr,59319.35956020001,,1,ZTF,,,,104448794,"[1, 20]",,,,ab,20.26300048828125
ZTF20aaynrrh,,,ztfg,59319.4004861,,1,ZTF,,,,104448795,"[1, 20]",,,,ab,20.0664005279541
ZTF20aaynrrh,,,ztfg,59321.24596060021,,1,ZTF,,,,104448796,"[1, 20]",,,,ab,20.70560073852539
ZTF20aaynrrh,,,ztfg,59321.270937500056,,1,ZTF,,,,104448797,"[1, 20]",,,,ab,20.8572998046875
ZTF20aaynrrh,185.4604176,4.4816337,ztfr,59321.27576390002,3.471723033040618,1,ZTF,,,,104448798,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.65329933166504,0.31273698806762695,ab,20.626100540161133
ZTF20aaynrrh,185.4604848,4.4817187,ztfr,59321.29751159996,5.474306235353167,1,ZTF,,,,104448799,"[1, 3, 43, 61, 20, 214, 215, 235]",,20.46803855895996,0.19833311438560483,ab,20.7160587310791
ZTF20aaynrrh,185.4603421,4.4817117,ztfr,59321.298449099995,5.085621159261568,1,ZTF,,,,104448800,"[1, 20]",,20.595333099365234,0.21349136531352997,ab,20.680316925048828
ZTF20aaynrrh,,,sdssi,59322.430060300045,,2,SEDM,,,SEDM_FPIPE_SDSS,105102096,"[1, 13]",,,,ab,16.0
ZTF20aaynrrh,,,ztfr,59518.53761570016,,1,ZTF,,,None,183735807,[3],,,,ab,19.36359977722168
ZTF20aaynrrh,,,ztfr,59518.53998839995,,1,ZTF,,,None,183735808,[3],,,,ab,19.253400802612305
ZTF20aaynrrh,,,ztfr,59518.542361100204,,1,ZTF,,,None,183735809,[3],,,,ab,19.183399200439453
ZTF20aaynrrh,,,ztfr,59518.544722199906,,1,ZTF,,,None,183735810,[3],,,,ab,19.022600173950195
ZTF20aaynrrh,,,ztfr,59518.54709490016,,1,ZTF,,,None,183735811,[3],,,,ab,18.806499481201172
ZTF20aaynrrh,,,ztfr,59521.53993060021,,1,ZTF,,,None,183735812,[3],,,,ab,19.07270050048828
ZTF20aaynrrh,,,ztfr,59521.54237269983,,1,ZTF,,,None,183735813,[3],,,,ab,19.117000579833984
ZTF20aaynrrh,,,ztfr,59521.54481479991,,1,ZTF,,,None,183735814,[3],,,,ab,18.995899200439453
ZTF20aaynrrh,,,ztfr,59521.547268500086,,1,ZTF,,,None,183735815,[3],,,,ab,18.696699142456055
ZTF20aaynrrh,,,ztfr,59521.54971060017,,1,ZTF,,,None,183735816,[3],,,,ab,18.62689971923828
ZTF20aaynrrh,,,ztfr,59522.539756900165,,1,ZTF,,,None,183735817,[3],,,,ab,19.68709945678711
ZTF20aaynrrh,,,ztfr,59522.54214120004,,1,ZTF,,,None,183735818,[3],,,,ab,19.537799835205078
ZTF20aaynrrh,,,ztfr,59522.54453699989,,1,ZTF,,,None,183735819,[3],,,,ab,19.37809944152832
ZTF20aaynrrh,,,ztfr,59522.54692129977,,1,ZTF,,,None,183735820,[3],,,,ab,19.15760040283203
ZTF20aaynrrh,,,ztfr,59522.549305600114,,1,ZTF,,,None,183735821,[3],,,,ab,18.707000732421875
ZTF20aaynrrh,,,ztfr,59529.53146990016,,1,ZTF,,,None,183735822,[3],,,,ab,19.49489974975586
ZTF20aaynrrh,,,ztfr,59529.53393519996,,1,ZTF,,,None,183735823,[3],,,,ab,19.655099868774414
ZTF20aaynrrh,,,ztfr,59529.53638890013,,1,ZTF,,,None,183735824,[3],,,,ab,19.448999404907227
ZTF20aaynrrh,,,ztfr,59529.53885419993,,1,ZTF,,,None,183735825,[3],,,,ab,19.517099380493164
ZTF20aaynrrh,,,ztfr,59529.5413079001,,1,ZTF,,,None,183735826,[3],,,,ab,19.46109962463379
ZTF20aaynrrh,,,ztfr,59530.53229170013,,1,ZTF,,,None,183735827,[3],,,,ab,18.942699432373047
ZTF20aaynrrh,,,ztfr,59530.53475689981,,1,ZTF,,,None,183735828,[3],,,,ab,19.197900772094727
ZTF20aaynrrh,,,ztfr,59530.537210599985,,1,ZTF,,,None,183735829,[3],,,,ab,18.928699493408203
ZTF20aaynrrh,,,ztfr,59530.53967589978,,1,ZTF,,,None,183735830,[3],,,,ab,18.993099212646484
ZTF20aaynrrh,,,ztfr,59530.54214120004,,1,ZTF,,,None,183735831,[3],,,,ab,19.233200073242188
ZTF20aaynrrh,185.4603444,4.4816516,ztfr,59157.53278939985,14.828410402034114,1,ZTF,,,None,183747957,"[1, 20]",,17.714799880981445,0.07321999967098236,ab,19.179399490356445
ZTF20aaynrrh,185.4603836,4.4817068,ztfr,59157.537476900034,16.428892271932597,1,ZTF,,,None,183747958,"[1, 20]",,17.638399124145508,0.06608700007200241,ab,19.062000274658203
ZTF20aaynrrh,185.4603172,4.4817011,ztfr,59157.54215280013,13.641444685864837,1,ZTF,,,None,183747959,"[1, 20]",,17.655500411987305,0.07959099858999254,ab,19.126300811767578
ZTF20aaynrrh,185.4603582,4.4816806,ztfr,59157.54682870023,16.18858702035989,1,ZTF,,,None,183747960,"[1, 20]",,17.611499786376953,0.06706800311803818,ab,18.999799728393555
ZTF20aaynrrh,185.4603586,4.4816848,ztfr,59163.53208329994,17.27630720577725,1,ZTF,,,None,183747961,"[1, 20]",,17.70316505432129,0.0628453865647316,ab,19.595115661621094
ZTF20aaynrrh,185.4603563,4.4816976,ztfr,59163.53675930016,16.584594047732082,1,ZTF,,,None,183747962,"[1, 20]",,17.71622657775879,0.06546655297279358,ab,19.605628967285156
ZTF20aaynrrh,185.4603615,4.4816814,ztfr,59163.54143519979,15.18271150064934,1,ZTF,,,None,183747963,"[1, 20]",,17.75525665283203,0.07151135057210922,ab,19.540700912475586
ZTF20aaynrrh,185.4603389,4.4816962,ztfr,59163.546122699976,14.854581275759545,1,ZTF,,,None,183747964,"[1, 20]",,17.776899337768555,0.07309100031852722,ab,19.417200088500977
ZTF20aaynrrh,185.4603611,4.4817009,ztfr,59163.550798600074,19.131641882295497,1,ZTF,,,None,183747965,"[1, 20]",,17.723058700561523,0.056750811636447906,ab,19.292022705078125
ZTF20aaynrrh,185.4603488,4.4817011,ztfr,59165.53436340019,17.81677340140024,1,ZTF,,,None,183747966,"[1, 20]",,17.816692352294922,0.060938991606235504,ab,19.966970443725586
ZTF20aaynrrh,185.4603478,4.4816925,ztfr,59165.53903939994,17.221221526346174,1,ZTF,,,None,183747967,"[1, 20]",,17.747337341308594,0.0630464106798172,ab,19.867292404174805
ZTF20aaynrrh,185.4603546,4.4817027,ztfr,59165.54371530004,26.17274357436297,1,ZTF,,,None,183747968,"[1, 20]",,17.77243423461914,0.04148346930742264,ab,19.91266441345215
ZTF20aaynrrh,185.4603502,4.4817046,ztfr,59165.54839120014,20.36684297333016,1,ZTF,,,None,183747969,"[1, 20]",,17.807825088500977,0.05330900847911835,ab,19.800228118896484
ZTF20aaynrrh,185.4603349,4.4816963,ztfr,59165.55306709977,19.652211145794535,1,ZTF,,,None,183747970,"[1, 20]",,17.819067001342773,0.055247534066438675,ab,19.6033935546875
ZTF20aaynrrh,185.4603556,4.4816835,ztfr,59167.53423610004,15.208168065725031,1,ZTF,,,None,183747971,"[1, 20]",,17.84573745727539,0.07139164954423904,ab,19.58883285522461
ZTF20aaynrrh,185.4603558,4.4816931,ztfr,59167.53898150008,21.07643705855891,1,ZTF,,,None,183747972,"[1, 20]",,17.752092361450195,0.051514219492673874,ab,19.747827529907227
ZTF20aaynrrh,185.4603387,4.4816915,ztfr,59167.54372690013,17.712483381141393,1,ZTF,,,None,183747973,"[1, 20]",,17.811567306518555,0.06129779666662216,ab,19.593839645385742
ZTF20aaynrrh,185.4603233,4.4816708,ztfr,59167.548472200055,15.205042011184156,1,ZTF,,,None,183747974,"[1, 20]",,17.84736442565918,0.071406327188015,ab,19.386201858520508
ZTF20aaynrrh,185.4603398,4.4816909,ztfr,59167.5532176001,13.526964958463381,1,ZTF,,,None,183747975,"[1, 20]",,17.824708938598633,0.08026458323001862,ab,19.24312400817871
ZTF20aaynrrh,,,ztfr,59175.50212959992,,1,ZTF,,,None,183747976,"[1, 20]",,,,ab,17.504499435424805
ZTF20aaynrrh,185.4603898,4.4816818,ztfg,59176.516423599795,9.885886588546914,1,ZTF,,,None,183747977,"[1, 20]",,18.926958084106445,0.10982689261436462,ab,20.059864044189453
ZTF20aaynrrh,185.4603616,4.4816904,ztfr,59176.56158560002,13.86791342332499,1,ZTF,,,None,183747978,"[1, 20]",,17.935882568359375,0.07829124480485916,ab,19.262516021728516
ZTF20aaynrrh,185.4604616,4.4816655,ztfg,59180.50350689981,4.494238821291262,1,ZTF,,,None,183747979,"[1, 20]",,19.200599670410156,0.2415840029716492,ab,19.22480010986328
ZTF20aaynrrh,185.4603441,4.4816821,ztfr,59180.5613425998,8.882825653213068,1,ZTF,,,None,183747980,"[1, 20]",,17.975683212280273,0.12222869694232942,ab,19.09966468811035
ZTF20aaynrrh,185.4603572,4.4817173,ztfr,59184.50668979995,14.746467260624756,1,ZTF,,,None,183747981,"[1, 20]",,18.13277244567871,0.07362686842679977,ab,19.46146011352539
ZTF20aaynrrh,,,ztfg,59186.54259259999,,1,ZTF,,,None,183747982,"[1, 20]",,,,ab,18.7189998626709
ZTF20aaynrrh,185.4603358,4.4816914,ztfr,59188.51071760012,13.576763130207468,1,ZTF,,,None,183747983,"[1, 20]",,18.178476333618164,0.07997018098831177,ab,19.695009231567383
ZTF20aaynrrh,185.4603534,4.4816933,ztfg,59188.54197920021,8.675337890683508,1,ZTF,,,None,183747984,"[1, 20]",,18.8913516998291,0.12515203654766086,ab,19.66438102722168
ZTF20aaynrrh,185.460352,4.4816968,ztfr,59194.516099500004,15.55798641552317,1,ZTF,,,None,183747985,"[1, 20]",,18.280866622924805,0.06978642195463179,ab,20.131961822509766
ZTF20aaynrrh,185.4603353,4.48167,ztfg,59194.549050900154,10.95776815542971,1,ZTF,,,None,183747986,"[1, 20]",,19.131187438964844,0.09908369928598404,ab,20.373594284057617
ZTF20aaynrrh,185.4603587,4.4816491,ztfr,59198.48471060023,13.40934705587322,1,ZTF,,,None,183747987,"[1, 20]",,18.32574462890625,0.08096861094236374,ab,19.75623321533203
ZTF20aaynrrh,185.4603766,4.4816912,ztfg,59198.525879600085,9.245312861666493,1,ZTF,,,None,183747988,"[1, 20]",,19.07208824157715,0.11743639409542084,ab,20.200021743774414
ZTF20aaynrrh,185.4602522,4.4816624,ztfg,59200.448437499814,4.846106419032251,1,ZTF,,,None,183747989,"[1, 20]",,18.938600540161133,0.22404299676418304,ab,18.86050033569336
ZTF20aaynrrh,185.4603555,4.4817147,ztfr,59200.5254861,9.073090992690096,1,ZTF,,,None,183747990,"[1, 20]",,18.341508865356445,0.11966552585363388,ab,19.271432876586914
ZTF20aaynrrh,185.4603801,4.4816932,ztfr,59203.4991088002,11.902065581277496,1,ZTF,,,None,183747991,"[1, 20]",,18.5048770904541,0.09122250229120255,ab,19.88511085510254
ZTF20aaynrrh,185.4603912,4.4816678,ztfg,59203.54052079981,9.371046347966882,1,ZTF,,,None,183747992,"[1, 20]",,19.12761688232422,0.11586072295904161,ab,20.178464889526367
ZTF20aaynrrh,185.4603657,4.4816813,ztfg,59204.46641199989,12.275386950227855,1,ZTF,,,None,183747993,"[1, 20]",,19.11195182800293,0.08844822645187378,ab,20.436878204345703
ZTF20aaynrrh,185.4603518,4.4816986,ztfr,59204.505671299994,13.989800107922687,1,ZTF,,,None,183747994,"[1, 20]",,18.46625518798828,0.07760912925004959,ab,20.367780685424805
ZTF20aaynrrh,185.4603736,4.4817506,ztfr,59216.51509260014,8.78750959012493,1,ZTF,,,None,183747995,"[1, 20]",,18.619985580444336,0.12355448305606842,ab,19.175064086914062
ZTF20aaynrrh,,,ztfg,59216.53569439985,,1,ZTF,,,None,183747996,"[1, 20]",,,,ab,19.135400772094727
ZTF20aaynrrh,185.4603247,4.4817285,ztfr,59221.44380789995,11.240662220385786,1,ZTF,,,None,183747997,"[1, 20]",,18.667539596557617,0.09659005701541899,ab,19.72866439819336
ZTF20aaynrrh,185.4603136,4.4816122,ztfg,59221.47340280004,7.220860220343516,1,ZTF,,,None,183747998,"[1, 20]",,19.17940330505371,0.15036106109619138,ab,19.360048294067383
ZTF20aaynrrh,185.4603668,4.4816248,ztfg,59223.399687500205,8.418363054231335,1,ZTF,,,None,183747999,"[1, 20]",,19.245376586914062,0.12897236645221713,ab,19.994142532348633
ZTF20aaynrrh,185.460394,4.481631,ztfr,59223.46798609989,9.727654245933905,1,ZTF,,,None,183748000,"[1, 20]",,18.792011260986328,0.11161336302757263,ab,19.936294555664062
ZTF20aaynrrh,185.4603672,4.4816481,ztfg,59225.46502309991,7.5706946858898565,1,ZTF,,,None,183748001,"[1, 20]",,19.310808181762695,0.1434130221605301,ab,20.133649826049805
ZTF20aaynrrh,,,ztfr,59225.50393520016,,1,ZTF,,,None,183748002,"[1, 20]",,,,ab,18.264400482177734
ZTF20aaynrrh,185.4603561,4.481697,ztfr,59227.378969899844,14.14550285365628,1,ZTF,,,None,183748003,"[1, 20]",,18.813446044921875,0.0767548680305481,ab,20.00265884399414
ZTF20aaynrrh,185.4603886,4.4817306,ztfg,59227.462256900035,9.92229911904031,1,ZTF,,,None,183748004,"[1, 20]",,19.39333152770996,0.10942385345697403,ab,20.422212600708008
ZTF20aaynrrh,185.4603906,4.4816137,ztfr,59229.433379599825,8.471647624333862,1,ZTF,,,None,183748005,"[1, 20]",,18.77338409423828,0.12816116213798523,ab,19.7462100982666
ZTF20aaynrrh,,,ztfg,59229.467372700106,,1,ZTF,,,None,183748006,"[1, 20]",,,,ab,19.58799934387207
ZTF20aaynrrh,185.4603623,4.481734,ztfg,59231.4586920999,9.737299575900826,1,ZTF,,,None,183748007,"[1, 20]",,19.495067596435547,0.11150280386209488,ab,20.692317962646484
ZTF20aaynrrh,185.4603554,4.4816945,ztfr,59231.482580999844,13.142866964103675,1,ZTF,,,None,183748008,"[1, 20]",,18.914281845092773,0.08261030167341232,ab,20.42983627319336
ZTF20aaynrrh,,,ztfg,59234.449224499986,,1,ZTF,,,None,183748009,"[1, 20]",,,,ab,19.842599868774414
ZTF20aaynrrh,185.4604366,4.4816776,ztfr,59249.41293979995,6.896502035182249,1,ZTF,,,None,183748010,"[1, 20]",,19.23338508605957,0.15743288397789001,ab,19.742795944213867
ZTF20aaynrrh,185.4602132,4.4815376,ztfg,59249.43638890004,3.2769817814483315,1,ZTF,,,None,183748011,"[1, 20]",,19.778200149536133,0.3313220143318176,ab,19.491899490356445
ZTF20aaynrrh,185.4603052,4.4816709,ztfr,59251.46186339995,11.352276921303908,1,ZTF,,,None,183748012,"[1, 20]",,19.310871124267578,0.0956403911113739,ab,20.44603729248047
ZTF20aaynrrh,185.4604185,4.4816976,ztfg,59253.37903939979,5.134159865337572,1,ZTF,,,None,183748013,"[1, 20]",,19.880699157714844,0.21147300302982328,ab,20.30419921875
ZTF20aaynrrh,185.4604089,4.4817369,ztfr,59253.48702549981,10.441522128745621,1,ZTF,,,None,183748014,"[1, 20]",,19.28887367248535,0.10398256033658981,ab,20.477821350097656
ZTF20aaynrrh,,,ztfg,59255.37789350003,,1,ZTF,,,None,183748015,"[1, 20]",,,,ab,20.954500198364258
ZTF20aaynrrh,185.4604161,4.4817298,ztfr,59255.41603010008,10.282856006683971,1,ZTF,,,None,183748016,"[1, 20]",,19.424161911010742,0.10558702796697617,ab,20.769397735595703
ZTF20aaynrrh,185.4604616,4.481621,ztfg,59257.37905090023,5.850023103418055,1,ZTF,,,None,183748017,"[1, 20]",,19.645036697387695,0.18559519946575165,ab,20.017860412597656
ZTF20aaynrrh,185.4603901,4.4817181,ztfr,59262.36114579998,8.99438164471367,1,ZTF,,,None,183748018,"[1, 20]",,19.54899024963379,0.12071271240711212,ab,20.3203067779541
ZTF20aaynrrh,185.460307,4.4817068,ztfg,59262.416840299964,4.395016859547066,1,ZTF,,,None,183748019,"[1, 20]",,19.691699981689453,0.24703800678253174,ab,19.49370002746582
ZTF20aaynrrh,185.4603545,4.4817257,ztfr,59264.37339119986,10.425779961129965,1,ZTF,,,None,183748020,"[1, 20]",,19.504728317260742,0.10413956642150878,ab,20.62806510925293
ZTF20aaynrrh,185.4603546,4.4816224,ztfr,59266.36018519988,4.938958478801238,1,ZTF,,,None,183748021,"[1, 20]",,19.625900268554688,0.21983100473880768,ab,19.670299530029297
ZTF20aaynrrh,185.4603623,4.4816813,ztfr,59268.35158560006,6.67921825831064,1,ZTF,,,None,183748022,"[1, 20]",,19.61472511291504,0.16255438327789307,ab,20.049964904785156
ZTF20aaynrrh,185.4603235,4.4816972,ztfg,59268.43604170019,5.239516820883293,1,ZTF,,,None,183748023,"[1, 20]",,19.95659637451172,0.2072206735610962,ab,20.14331817626953
ZTF20aaynrrh,185.4602377,4.481736,ztfr,59270.354849500116,3.5040928707784476,1,ZTF,,,None,183748024,"[1, 20]",,19.78809928894043,0.30984801054000854,ab,19.365999221801758
ZTF20aaynrrh,,,ztfg,59270.400381899904,,1,ZTF,,,None,183748025,"[1, 20]",,,,ab,19.441699981689453
ZTF20aaynrrh,,,ztfg,59272.40667819977,,1,ZTF,,,None,183748026,"[1, 20]",,,,ab,18.758399963378906
ZTF20aaynrrh,185.4600735,4.4817232,ztfr,59272.44189810008,4.215845388616747,1,ZTF,,,None,183748027,"[1, 20]",,19.32539939880371,0.2575370073318482,ab,18.887399673461914
ZTF20aaynrrh,185.4603419,4.4816559,ztfr,59275.382337999996,4.732774026959474,1,ZTF,,,None,183748028,"[1, 20]",,19.615800857543945,0.22940799593925476,ab,19.47879981994629
ZTF20aaynrrh,,,ztfr,59275.38327550003,,1,ZTF,,,None,183748029,"[1, 20]",,,,ab,19.4281005859375
ZTF20aaynrrh,,,ztfg,59275.443368100096,,1,ZTF,,,None,183748030,"[1, 20]",,,,ab,19.214799880981445
ZTF20aaynrrh,,,ztfg,59275.44430560013,,1,ZTF,,,None,183748031,"[1, 20]",,,,ab,19.285600662231445
